,k best distances,k is malicius,k's mean,k's median,k's std,k's malicios percentage,k's clean percentage,all's mean,all's median,all's std_i,max dist,min dist
2954,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.7333333333333333,1.0,0.4422166387140533,100.0,0.0,5309.42315270936,5.0,170408.06548739242,6734382.0,0.0
2955,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.0,0.0,0.0,100.0,0.0,5328.0039408867,0.0,170588.0718215681,6741371.0,0.0
2956,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.0,0.0,0.0,100.0,0.0,5325.269704433497,0.0,170587.47358056344,6741371.0,0.0
2957,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.0,0.0,0.0,100.0,0.0,5326.214285714285,0.0,170587.59040355205,6741371.0,0.0
2958,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.0,0.0,0.0,100.0,0.0,5326.214285714285,0.0,170587.59040355205,6741371.0,0.0
2959,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.0,0.0,0.0,100.0,0.0,5327.7827586206895,0.0,170588.02055589057,6741371.0,0.0
2960,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.0,0.0,0.0,100.0,0.0,5326.790640394089,0.0,170587.67823167043,6741371.0,0.0
2961,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.0,0.0,0.0,100.0,0.0,5327.504679802955,0.0,170587.91255452446,6741371.0,0.0
2962,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.0,0.0,0.0,100.0,0.0,5326.629064039409,0.0,170587.65226687127,6741371.0,0.0
2963,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.0,0.0,0.0,100.0,0.0,5326.343349753694,3.0,170587.32404755996,6741374.0,0.0
2964,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.0,0.0,0.0,100.0,0.0,5325.269704433497,0.0,170587.47358056344,6741371.0,0.0
2965,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.0,0.0,0.0,100.0,0.0,5326.99802955665,0.0,170587.73806754683,6741371.0,0.0
2966,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.0,0.0,0.0,100.0,0.0,5327.504679802955,0.0,170587.91255452446,6741371.0,0.0
2967,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.0,0.0,0.0,100.0,0.0,5324.64236453202,1.0,170587.33499945252,6741372.0,0.0
2968,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.0,0.0,0.0,100.0,0.0,5325.730541871922,2.0,170587.39120361008,6741375.0,0.0
2969,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.0,0.0,0.0,100.0,0.0,5326.629064039409,0.0,170587.65226687127,6741371.0,0.0
2970,"[413.0, 472.0, 522.0, 557.0, 598.0, 787.0, 792.0, 847.0, 864.0, 935.0, 969.0, 972.0, 984.0, 996.0, 1020.0]","[False, False, True, True, False, True, True, True, True, False, True, True, True, True, False]",781.8666666666667,847.0,205.4487338053516,66.66666666666667,33.333333333333336,10852.417487684728,6423.0,160750.88664700382,6364720.0,413.0
2971,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.0,0.0,0.0,100.0,0.0,5326.629064039409,0.0,170587.65226687127,6741371.0,0.0
2972,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.0,0.0,0.0,100.0,0.0,5328.0039408867,0.0,170588.0718215681,6741371.0,0.0
2973,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.0,0.0,0.0,100.0,0.0,5326.790640394089,0.0,170587.67823167043,6741371.0,0.0
2974,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.0,0.0,0.0,100.0,0.0,5328.0039408867,0.0,170588.0718215681,6741371.0,0.0
2975,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.0,0.0,0.0,100.0,0.0,5327.222413793103,0.0,170587.80480775324,6741371.0,0.0
2976,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.0,0.0,0.0,100.0,0.0,5326.629064039409,0.0,170587.65226687127,6741371.0,0.0
2977,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.0,0.0,0.0,100.0,0.0,5328.233004926108,0.0,170588.11993768005,6741371.0,0.0
2978,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.0,0.0,0.0,100.0,0.0,5312.318719211823,1.0,170408.95906328663,6734364.0,0.0
2979,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.0,0.0,0.0,100.0,0.0,5326.214285714285,0.0,170587.59040355205,6741371.0,0.0
2980,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.0,0.0,0.0,100.0,0.0,5326.629064039409,0.0,170587.65226687127,6741371.0,0.0
2981,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.0,0.0,0.0,100.0,0.0,5326.629064039409,0.0,170587.65226687127,6741371.0,0.0
2982,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.0,0.0,0.0,100.0,0.0,5325.269704433497,0.0,170587.47358056344,6741371.0,0.0
2983,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.0,0.0,0.0,100.0,0.0,5326.790640394089,0.0,170587.67823167043,6741371.0,0.0
2984,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.9333333333333333,1.0,0.24944382578492946,100.0,0.0,5326.451231527094,3.0,170587.3221826381,6741374.0,0.0
2985,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.0,0.0,0.0,100.0,0.0,5326.629064039409,0.0,170587.65226687127,6741371.0,0.0
2986,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.0,0.0,0.0,100.0,0.0,5328.233004926108,0.0,170588.11993768005,6741371.0,0.0
2987,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.0,0.0,0.0,100.0,0.0,5326.629064039409,0.0,170587.65226687127,6741371.0,0.0
2988,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.0,0.0,0.0,100.0,0.0,5325.269704433497,0.0,170587.47358056344,6741371.0,0.0
2989,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.0,0.0,0.0,100.0,0.0,5325.730541871922,2.0,170587.39120361008,6741375.0,0.0
2990,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.0,0.0,0.0,100.0,0.0,5327.222413793103,0.0,170587.80480775324,6741371.0,0.0
2991,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.0,0.0,0.0,100.0,0.0,5327.222413793103,0.0,170587.80480775324,6741371.0,0.0
2992,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.0,0.0,0.0,100.0,0.0,5325.730541871922,2.0,170587.39120361008,6741375.0,0.0
2993,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.0,0.0,0.0,100.0,0.0,5326.214285714285,0.0,170587.59040355205,6741371.0,0.0
2994,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.0,0.0,0.0,100.0,0.0,5327.7827586206895,0.0,170588.02055589057,6741371.0,0.0
2995,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.0,0.0,0.0,100.0,0.0,5326.214285714285,0.0,170587.59040355205,6741371.0,0.0
2996,"[1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",1.8666666666666667,2.0,0.3399346342395189,100.0,0.0,5288.0024630541875,11.0,170050.90600349315,6720394.0,1.0
2997,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.0,0.0,0.0,100.0,0.0,5326.629064039409,0.0,170587.65226687127,6741371.0,0.0
2998,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.0,0.0,0.0,100.0,0.0,5326.629064039409,0.0,170587.65226687127,6741371.0,0.0
2999,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.0,0.0,0.0,100.0,0.0,5325.730541871922,2.0,170587.39120361008,6741375.0,0.0
