,Sha1ID,Malicious,Day count Mean,Day count STD,max Day count,min Day count,Size,DTW k-mean,DTW k-median,DTW k-STD,DTW k-Malicious(%),Euclidean k-mean,Euclidean k-median,Euclidean k-STD,Euclidean k-Malicious(%)
950,4584395,True,0.08333333333333333,0.2886751345948129,1,0,857088,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
951,4587961,True,0.08333333333333333,0.2886751345948129,1,0,737280,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
952,4593698,True,0.08333333333333333,0.2886751345948129,1,0,1107,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
953,4594465,True,0.4166666666666667,1.4433756729740643,5,0,204800,0.6666666666666666,1.0,0.4714045207910317,100.0,0.6666666666666666,1.0,0.4714045207910317,100.0
954,4598422,True,0.08333333333333333,0.2886751345948129,1,0,104,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
955,4598819,True,0.16666666666666666,0.5773502691896257,2,0,75264,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
956,4600591,True,1.9166666666666667,1.7816403745544227,5,0,511488,10.8,11.0,1.9043809142780928,100.0,5.613885186191057,5.830951894845301,0.5331914442905356,100.0
957,4607994,True,0.08333333333333333,0.2886751345948129,1,0,253952,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
958,4613417,True,0.08333333333333333,0.2886751345948129,1,0,31232,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
959,4626463,True,0.08333333333333333,0.2886751345948129,1,0,65024,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
960,4627004,True,0.08333333333333333,0.2886751345948129,1,0,783360,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
961,4628840,True,4.75,6.0321110431061875,18,0,651776,154.46666666666667,163.0,38.993788679167295,100.0,20.169314956550785,19.6468827043885,1.2377671496650748,100.0
962,4632958,True,0.08333333333333333,0.2886751345948129,1,0,857088,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
963,4634483,True,0.16666666666666666,0.3892494720807615,1,0,383488,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
964,4634783,True,0.08333333333333333,0.2886751345948129,1,0,247744,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
965,4647132,True,0.08333333333333333,0.2886751345948129,1,0,553,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
966,4647294,True,0.5,1.0,3,0,64512,1.0,1.0,0.0,100.0,1.5137342229598687,1.4142135623730951,0.20479754777198164,100.0
967,4647815,True,0.08333333333333333,0.2886751345948129,1,0,26709,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
968,4649917,True,0.08333333333333333,0.2886751345948129,1,0,1392259,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
969,4660979,True,0.08333333333333333,0.2886751345948129,1,0,803800,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
970,4662949,True,0.08333333333333333,0.2886751345948129,1,0,80832,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
971,4665026,True,0.08333333333333333,0.2886751345948129,1,0,52224,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
972,4666816,True,0.08333333333333333,0.2886751345948129,1,0,335872,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
973,4667667,True,0.08333333333333333,0.2886751345948129,1,0,4276224,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
974,4667939,True,0.16666666666666666,0.3892494720807616,1,0,19062796,0.0,0.0,0.0,100.0,1.3856406460551018,1.7320508075688772,0.6928203230275509,100.0
975,4669487,True,0.08333333333333333,0.2886751345948129,1,0,102400,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
976,4676898,True,17.25,23.27747643304379,85,0,593920,1169.2666666666667,1093.0,377.4382892900802,53.33333333333334,73.97610975578816,72.51896303726356,9.902955050535061,33.333333333333336
977,4677765,True,0.08333333333333333,0.2886751345948129,1,0,8222,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
978,4686942,True,0.08333333333333333,0.2886751345948129,1,0,857088,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
979,4698534,True,0.08333333333333333,0.2886751345948129,1,0,18218,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
980,4705384,True,0.25,0.621581560508061,2,0,6952696,0.2,0.0,0.4,100.0,0.26666666666666666,0.0,0.44221663871405337,100.0
981,4716915,True,0.08333333333333333,0.2886751345948129,1,0,2110104,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
982,4717139,True,0.08333333333333333,0.2886751345948129,1,0,857088,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
983,4742697,True,0.08333333333333333,0.2886751345948129,1,0,944,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
984,4742700,True,0.08333333333333333,0.2886751345948129,1,0,236544,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
985,4750694,True,0.25,0.4522670168666454,1,0,610241,0.0,0.0,0.0,100.0,1.0,1.0,0.0,100.0
986,4758985,True,0.08333333333333333,0.2886751345948129,1,0,1457,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
987,4761512,True,0.08333333333333333,0.2886751345948129,1,0,246272,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
988,4767895,True,0.08333333333333333,0.2886751345948129,1,0,2212,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
989,4768664,True,0.08333333333333333,0.2886751345948129,1,0,413696,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
990,4770491,True,0.08333333333333333,0.2886751345948129,1,0,467438,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
991,4772128,True,0.08333333333333333,0.2886751345948129,1,0,458406,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
992,4777253,True,0.08333333333333333,0.2886751345948129,1,0,857088,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
993,4780033,True,0.16666666666666666,0.38924947208076144,1,0,665912,0.0,0.0,0.0,100.0,0.13333333333333333,0.0,0.33993463423951903,100.0
994,4781632,True,0.08333333333333333,0.2886751345948129,1,0,94208,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
995,4808262,True,0.08333333333333333,0.2886751345948129,1,0,64000,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
996,4810047,True,0.3333333333333333,0.6513389472789296,2,0,86088,0.8666666666666667,1.0,0.3399346342395189,100.0,1.3544738858224512,1.4142135623730951,0.3142193914422899,100.0
997,4812060,True,0.08333333333333333,0.2886751345948129,1,0,820224,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
998,4814596,True,0.08333333333333333,0.2886751345948129,1,0,62464,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
999,4814899,True,0.08333333333333333,0.2886751345948129,1,0,898,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1000,4822018,True,0.5,1.4459976109624424,5,0,1144976,1.2666666666666666,1.0,0.4422166387140533,100.0,1.1380711874576983,1.0,0.19526214587563506,100.0
1001,4822043,True,0.08333333333333333,0.2886751345948129,1,0,6663680,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1002,4826763,True,0.08333333333333333,0.2886751345948129,1,0,1983863,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1003,4828565,True,0.08333333333333333,0.2886751345948129,1,0,537,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1004,4834214,True,0.08333333333333333,0.2886751345948129,1,0,504320,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1005,4842139,True,0.08333333333333333,0.2886751345948129,1,0,5185,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1006,4850093,True,1.4166666666666667,1.8809249819912508,5,0,19456,12.2,12.0,1.5577761927397231,100.0,5.271401488688161,5.385164807134505,0.3816538724938693,100.0
1007,4860372,True,0.8333333333333334,1.2673044646258471,4,0,885248,3.8666666666666663,4.0,1.0873004286866723,100.0,3.2421845702343846,3.3166247903554,0.3935808420143685,100.0
1008,4862462,True,0.5833333333333334,1.2401124093721456,4,0,743616,2.8,3.0,0.7483314773547882,100.0,2.47592259862114,2.6457513110645907,0.5194297696870499,100.0
1009,4867546,True,0.08333333333333333,0.2886751345948129,1,0,27908,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1010,4871957,True,0.08333333333333333,0.2886751345948129,1,0,857088,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1011,4874387,True,5.583333333333332,10.638338330032676,34,0,639488,130.86666666666667,123.0,55.63915487815712,93.33333333333331,16.001146967271758,16.583123951777,4.881594247624071,93.33333333333331
1012,4876933,True,0.08333333333333333,0.2886751345948129,1,0,799744,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1013,4877797,True,0.08333333333333333,0.2886751345948129,1,0,857088,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1014,4883812,True,0.08333333333333333,0.2886751345948129,1,0,3396096,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1015,4886761,True,0.08333333333333333,0.2886751345948129,1,0,34304,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1016,4890078,True,0.08333333333333333,0.2886751345948129,1,0,783360,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1017,4890688,True,0.08333333333333333,0.2886751345948129,1,0,26652,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1018,4894145,True,0.08333333333333333,0.2886751345948129,1,0,527360,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1019,4894532,True,1.4166666666666667,2.02072594216369,7,0,636149,11.2,12.0,2.454927018602929,100.0,4.927150244710265,5.0,0.6756654493052783,100.0
1020,4898681,True,18.25,20.907262765929843,70,0,6970104,1409.0,1451.0,354.1982495721852,13.333333333333336,51.39724729675351,56.52433104425032,10.96006251425435,13.333333333333336
1021,4899056,True,0.08333333333333333,0.2886751345948129,1,0,793,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1022,4899167,True,0.08333333333333333,0.2886751345948129,1,0,859050,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1023,4899241,True,0.08333333333333333,0.2886751345948129,1,0,731648,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1024,4899261,True,0.16666666666666666,0.3892494720807615,1,0,388061,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1025,4907606,True,0.16666666666666666,0.38924947208076144,1,0,77824,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1026,4907707,True,0.08333333333333333,0.2886751345948129,1,0,4393860,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1027,4910944,True,0.08333333333333333,0.2886751345948129,1,0,169472,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1028,4917916,True,2.5,2.6798914496333954,8,0,843810,22.266666666666666,24.0,5.555377774933242,100.0,7.5414166162266465,7.745966692414835,0.9968460699462388,100.0
1029,4923692,True,0.08333333333333333,0.2886751345948129,1,0,6162,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1030,4925601,True,0.16666666666666666,0.5773502691896257,2,0,100864,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1031,4936392,True,0.08333333333333333,0.2886751345948129,1,0,446464,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1032,4942058,True,0.08333333333333333,0.2886751345948129,1,0,6045826,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1033,4946792,True,0.08333333333333333,0.2886751345948129,1,0,57344,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1034,4947593,True,0.08333333333333333,0.2886751345948129,1,0,73216,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1035,4950890,True,0.16666666666666666,0.38924947208076144,1,0,789504,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1036,4951193,True,0.08333333333333333,0.2886751345948129,1,0,795640,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1037,4952491,True,0.08333333333333333,0.2886751345948129,1,0,1478144,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1038,4963666,True,0.08333333333333333,0.2886751345948129,1,0,783352,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1039,4964238,True,0.4166666666666667,1.443375672974064,5,0,791536,0.6666666666666666,1.0,0.4714045207910317,100.0,0.6666666666666666,1.0,0.4714045207910317,100.0
1040,4964641,True,0.3333333333333333,0.6513389472789296,2,0,8564,0.8,1.0,0.4,100.0,0.8666666666666667,1.0,0.3399346342395189,100.0
1041,4967113,True,0.08333333333333333,0.2886751345948129,1,0,9494624,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1042,4967481,True,0.16666666666666666,0.3892494720807616,1,0,19187,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1043,4975828,True,0.08333333333333333,0.2886751345948129,1,0,906,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1044,4980439,True,0.08333333333333333,0.2886751345948129,1,0,1851,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1045,4987900,True,2.083333333333333,3.5021638332824336,11,0,2556453,26.2,27.0,6.881860213634102,100.0,8.829992881999305,9.746794344808963,1.6626963153790166,100.0
1046,4991456,True,0.16666666666666666,0.3892494720807616,1,0,298782,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1047,4995971,True,0.08333333333333333,0.2886751345948129,1,0,75776,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1048,5001896,True,3.9166666666666665,2.8431203515386634,8,0,943808,33.73333333333333,30.0,7.9955543203013075,100.0,10.833882390544042,11.0,1.1373913198746894,100.0
1049,5009814,True,0.08333333333333333,0.2886751345948129,1,0,1888,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1050,5013864,True,0.08333333333333333,0.2886751345948129,1,0,1997,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1051,5018483,True,0.08333333333333333,0.2886751345948129,1,0,522,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1052,5038550,True,0.08333333333333333,0.2886751345948129,1,0,795632,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1053,5039531,True,0.08333333333333333,0.2886751345948129,1,0,64000,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1054,5039758,True,0.08333333333333333,0.2886751345948129,1,0,5832,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1055,5048149,True,0.25,0.4522670168666454,1,0,573810,0.0,0.0,0.0,100.0,0.6666666666666666,1.0,0.4714045207910317,100.0
1056,5049523,True,0.08333333333333333,0.2886751345948129,1,0,604840,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1057,5052535,True,0.08333333333333333,0.2886751345948129,1,0,1725600,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1058,5052702,True,0.08333333333333333,0.2886751345948129,1,0,1637103,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1059,5060427,True,0.08333333333333333,0.2886751345948129,1,0,62976,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1060,5064194,True,0.5,0.6741998624632421,2,0,194796,0.9333333333333332,1.0,0.24944382578492946,100.0,1.7968521851818886,1.7320508075688772,0.1949073915318197,100.0
1061,5065052,True,0.08333333333333333,0.2886751345948129,1,0,1574912,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1062,5065140,True,0.08333333333333333,0.2886751345948129,1,0,832504,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
1063,5065671,True,0.08333333333333333,0.2886751345948129,1,0,857088,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
