,k best distances,k is malicius,k's mean,k's median,k's std,k's malicios percentage,k's clean percentage,all's mean,all's median,all's std_i,max dist,min dist
40,"[30.04995840263344, 41.96427051671457, 49.01020301937138]","[False, False, False]",40.34147731290647,41.96427051671457,7.8250798640601475,0.0,100.0,158.38640785303232,89.2468486838611,328.18040592780034,2548.8477788993205,30.04995840263344
41,"[33.25657829663178, 48.47679857416329, 63.14269553954757]","[False, False, False]",48.292024136780874,48.47679857416329,12.201655820935658,0.0,100.0,214.53556144051905,186.16122045152153,294.95332741717885,2393.771501208919,33.25657829663178
42,"[303.91939720919424, 360.04444170129887, 365.6227564033727]","[False, False, False]",343.19553177128864,360.04444170129887,27.865635447430595,0.0,100.0,579.5553853678991,565.3016893659526,207.96920040859143,2052.54135159319,303.91939720919424
43,"[75.03998933901843, 77.59510293826537, 78.87331614684399]","[False, False, False]",77.16946947470926,77.59510293826537,1.5936272018830908,0.0,100.0,175.1727521894141,110.10903686800643,319.311231956674,2524.6714637750392,75.03998933901843
44,"[21.330729007701542, 26.664583251946766, 26.739483914241877]","[False, False, False]",24.911598724630064,26.664583251946766,2.53224188872428,0.0,100.0,160.71158737499877,96.25487000666512,335.23402259256386,2586.5705093810993,21.330729007701542
45,"[27.073972741361768, 34.87119154832539, 36.810324638611924]","[False, False, False]",32.91849630943303,34.87119154832539,4.207841971744848,0.0,100.0,148.97235178236616,82.22530024268686,327.1027387644182,2532.397085766764,27.073972741361768
46,"[41.20679555607303, 64.91532946846992, 70.81666470542086]","[False, False, False]",58.97959657665461,64.91532946846992,12.796113511078504,0.0,100.0,194.021063152708,129.549218446118,323.12456979244337,2560.0552728408034,41.20679555607303
47,"[48.47679857416329, 56.65686189686118, 62.72957835024878]","[False, False, False]",55.95441294042442,56.65686189686118,5.839834971338214,0.0,100.0,202.67670152108693,167.87793184334862,298.22153052057934,2404.7303383123854,48.47679857416329
48,"[41.98809355043403, 44.24929377967517, 48.579831205964474]","[False, False, False]",44.93907284535789,44.24929377967517,2.7349098339098368,0.0,100.0,190.28851260655367,150.88737521741174,313.4923105260738,2492.3701570994626,41.98809355043403
49,"[3.872983346207417, 14.594519519326424, 17.146428199482248]","[False, False, False]",11.871310355005363,14.594519519326424,5.750825197755749,0.0,100.0,166.681164768832,101.15334893121434,329.4819179643003,2561.6961178094484,3.872983346207417
50,"[10.488088481701515, 10.723805294763608, 13.638181696985855]","[False, False, False]",11.61669182448366,10.723805294763608,1.4326447762702716,0.0,100.0,151.24515426364303,88.33459118601274,325.1522644160518,2518.764578121584,10.488088481701515
51,"[17.549928774784245, 30.04995840263344, 31.827660925679098]","[False, False, False]",26.475849367698927,30.04995840263344,6.353167209530195,0.0,100.0,154.94480548419853,86.06973916540005,333.214090622296,2568.5135779279035,17.549928774784245
52,"[69.5197813575388, 111.15754585272202, 131.86735759845953]","[False, False, False]",104.1815616029068,111.15754585272202,25.926862941353683,0.0,100.0,326.5696838432613,307.05211284080104,261.8895931985557,2252.6875060691395,69.5197813575388
53,"[20.92844953645635, 22.06807649071391, 22.561028345356956]","[False, False, False]",21.85251812417574,22.06807649071391,0.6837043458768247,0.0,100.0,157.8442296895987,89.42035562443263,336.75583548274085,2587.9576889895243,20.92844953645635
54,"[30.380915061926625, 31.827660925679098, 32.202484376209235]","[False, False, False]",31.470353454604986,31.827660925679098,0.7854001796740464,0.0,100.0,170.53402051213996,99.2169340384997,334.8317818844138,2592.9780176468907,30.380915061926625
55,"[13.416407864998739, 16.24807680927192, 18.303005217723125]","[False, False, False]",15.989163297331261,16.24807680927192,2.003328160322605,0.0,100.0,159.7520669515538,92.74696760541555,336.0807188485684,2586.389375171496,13.416407864998739
