,k best distances,k is malicius,k's mean,k's median,k's std,k's malicios percentage,k's clean percentage,all's mean,all's median,all's std_i,max dist,min dist
51,"[200.0, 281.0, 361.0]","[False, False, False]",280.6666666666667,281.0,65.7283973806012,0.0,100.0,130672.22935779816,4373.0,832339.8926684976,6551634.0,200.0
52,"[4763.0, 12208.0, 15308.0]","[False, False, False]",10759.666666666666,12208.0,4425.118328612493,0.0,100.0,151301.3853211009,66286.0,610685.8093663612,4921679.0,4763.0
53,"[153.0, 167.0, 196.0]","[False, False, False]",172.0,167.0,17.90716802475106,0.0,100.0,133226.29357798165,5584.0,839345.666356478,6605356.0,153.0
54,"[248.0, 632.0, 713.0]","[False, False, False]",531.0,632.0,202.82504776284412,0.0,100.0,131164.1009174312,7970.0,824202.0375130145,6491963.0,248.0
55,"[151.0, 166.0, 180.0]","[False, False, False]",165.66666666666666,166.0,11.841546445554407,0.0,100.0,129125.37614678899,3621.0,829788.5575805064,6531466.0,151.0
56,"[42343.0, 3592572.0, 3798642.0]","[False, False, False]",2477852.3333333335,3592572.0,1724218.7594754004,0.0,100.0,5351282.844036697,5537534.0,852294.3155344052,5909114.0,42343.0
57,"[40.0, 123.0, 563.0]","[False, False, False]",242.0,123.0,229.496550446116,0.0,100.0,122523.78899082569,4117.0,801385.2337050381,6316679.0,40.0
58,"[119.0, 255.0, 331.0]","[False, False, False]",235.0,255.0,87.69644614616186,0.0,100.0,126033.20183486238,3349.0,819499.622346217,6453109.0,119.0
59,"[279.0, 425.0, 981.0]","[False, False, False]",561.6666666666666,425.0,302.44485264075644,0.0,100.0,116072.29357798165,9731.0,754246.0683373525,5962220.0,279.0
60,"[399.0, 1784.0, 4014.0]","[False, False, False]",2065.6666666666665,1784.0,1489.19627838494,0.0,100.0,133657.79816513762,22509.0,767951.9950267076,6076223.0,399.0
61,"[729.0, 876.0, 978.0]","[False, False, False]",861.0,876.0,102.20567498920987,0.0,100.0,119314.91743119266,3867.0,788997.2273829974,6221854.0,729.0
62,"[260.0, 951.0, 989.0]","[False, False, False]",733.3333333333334,951.0,335.05654580814996,0.0,100.0,125685.12844036697,4232.0,812614.7412163253,6402145.0,260.0
63,"[107.0, 162.0, 166.0]","[False, False, False]",145.0,162.0,26.919633479426622,0.0,100.0,129989.11926605504,4454.0,831547.973669167,6545169.0,107.0
64,"[958.0, 1926.0, 2475.0]","[False, False, False]",1786.3333333333333,1926.0,627.1375890150067,0.0,100.0,122369.43119266054,8501.0,784720.5015918103,6193817.0,958.0
