,Sha1ID,MoreThan10,Malicious,Day_Array,Hour_Array,Mean,Std,Size,WebFileUrlDomain
119,1814716,TRUE,FALSE,[ 0  0  0  0  0  0  0  0  0 16  0  0],,1.333333333,4.618802154,3812664,live.com
120,1816162,TRUE,FALSE,[7 2 0 0 0 2 3 2 2 1 0 0],,1.583333333,2.020725942,8002785,cldmail.ru
121,1826266,TRUE,FALSE,[ 0  0  0  0  0  0  0  3 23  1  0  0],,2.25,6.593729804,104,terra.com.br
122,1828648,TRUE,FALSE,[1 1 1 1 1 1 1 0 1 1 0 0],,0.75,0.452267017,954,comcast.net
123,1843865,TRUE,FALSE,[4 1 1 0 1 2 8 6 5 5 2 0],,2.916666667,2.609713789,4310636,cldmail.ru
124,1845629,TRUE,FALSE,[ 0 12  0  0  0  0  0  0  0  0  0  0],,1,3.464101615,329019,yandex.ru
125,1854748,TRUE,FALSE,[1 2 1 1 6 5 4 3 3 1 1 0],,2.333333333,1.874873733,788,udmail.ru
126,1885726,TRUE,FALSE,[0 2 5 2 8 7 1 0 4 1 1 0],,2.583333333,2.778434266,302,attachmail.ru
127,1908780,TRUE,FALSE,[  0   0   0   0 152   2   0   1   0   0   1   0],,13,43.77836743,116858,live.com
128,1916135,TRUE,FALSE,[6 2 3 2 0 2 2 8 5 0 4 0],,2.833333333,2.516611478,13177882,cldmail.ru
129,1917601,TRUE,FALSE,[  0   0   0   0   0   0   0   0   0   0 103   0],,8.583333333,29.73353886,925043,cldmail.ru
130,1928760,TRUE,FALSE,[7 1 2 0 0 0 3 7 0 0 2 0],,1.833333333,2.622744341,5344261,free.fr
131,1931603,TRUE,FALSE,[ 7  8  7  0  0  0  6 15  8  1  0  0],,4.333333333,4.886592666,715264,free.fr
132,1954747,TRUE,FALSE,[1 3 2 1 2 2 0 3 0 4 3 0],,1.75,1.356801051,947392,qq.com
133,1969326,TRUE,FALSE,[ 0  0  0  0  0  0  0  0  0  2 13  0],,1.25,3.744693215,5541672,live.com
134,1976241,TRUE,FALSE,[47 27  3  2  7 15 38 68 33 13 12  0],,22.08333333,20.98249631,3075456,seznam.cz
135,1982378,TRUE,FALSE,[0 1 3 3 1 3 0 0 1 1 0 0],,1.083333333,1.240112409,1482,qq.com
136,1994414,TRUE,FALSE,[ 0  0  0  0  1  1  2  1  5 21 30  0],,5.083333333,9.829994297,5743408,live.com
137,2041942,TRUE,FALSE,[3 1 0 0 0 1 4 2 2 1 0 0],,1.166666667,1.337115847,582925,yandex.ru
138,2052210,TRUE,FALSE,[20 24  8  2 22 12 14 18 13 14  0  0],,12.25,8.291561976,926642,cldmail.ru
139,2068266,TRUE,FALSE,[1 2 0 1 1 1 1 0 0 1 0 0],,0.666666667,0.651338947,40,ymail.com
140,2074046,TRUE,FALSE,[1 0 0 0 0 0 1 6 3 0 0 0],,0.916666667,1.831955405,16651287,cldmail.ru
141,2087101,TRUE,FALSE,[3 1 3 1 0 2 1 0 0 0 0 0],,0.916666667,1.164500153,984,rediffmailpro.com
142,2110086,TRUE,FALSE,[ 5  3  2  0  0  7 13  9  5  5  1  0],,4.166666667,4.041451884,346323,yandex.ru
143,2116210,TRUE,FALSE,[1 5 4 1 9 1 2 0 0 1 0 0],,2,2.730301349,984,email.cz
144,2166456,TRUE,FALSE,[  0   0   0   0   0   0   0   3   0  51 115   0],,14.08333333,34.97390802,3907368,live.com
145,2184198,TRUE,FALSE,[ 9 16  9 10 11  7 18 45 20 18  8  0],,14.25,11.23407964,116480,mainstreamemail.info
146,2205675,TRUE,FALSE,[ 0 21  0  0  0  0  0  0  0  0  0  0],,1.75,6.062177826,329005,yandex.ru
147,2248110,TRUE,FALSE,[  0   0   0   0   2   1  12  13   6 211  67   0],,26,61.23872809,3815736,live.com
148,2249923,TRUE,FALSE,[0 0 0 0 0 0 0 0 0 0 1 0],,0.083333333,0.288675135,603636,abv.bg
149,2283073,TRUE,FALSE,[0 1 1 1 1 5 1 1 5 0 1 0],,1.416666667,1.729862492,383,qmail.com
150,2321723,TRUE,FALSE,[3 0 0 0 0 0 5 6 7 0 1 0],,1.833333333,2.691175253,51719,cldmail.ru
151,2343749,TRUE,FALSE,[3 1 0 1 0 1 1 1 2 1 0 0],,0.916666667,0.900336637,73797,cldmail.ru
152,2377629,TRUE,FALSE,[0 0 0 0 0 0 0 0 0 8 5 0],,1.083333333,2.609713789,3907392,live.com
153,2436412,TRUE,FALSE,[1 3 1 0 1 0 1 2 0 1 3 0],,1.083333333,1.083624669,16305,cldmail.ru
154,2446290,TRUE,FALSE,[ 5  3  2  0  0  1  3  6  4 15 27  0],,5.5,7.925792189,391,cldmail.ru
155,2474349,TRUE,FALSE,[1 4 0 0 0 1 3 4 1 3 0 0],,1.416666667,1.621353718,6342872,cldmail.ru
156,2479061,TRUE,FALSE,[19 10  5  0  0  0  8 30 24  1  1  0],,8.166666667,10.56437696,13045672,incredimail.com
157,2482249,TRUE,FALSE,[1 2 1 1 1 0 1 0 0 0 0 0],,0.583333333,0.668557923,213,ymail.com
158,2494670,TRUE,FALSE,[2 5 0 0 1 1 3 5 3 3 0 0],,1.916666667,1.880924982,95214,cldmail.ru
159,2509484,TRUE,FALSE,[17 17  7  2 11 13 38 24 14 15  7  0],,13.75,10.19023597,73728,free.fr
160,2522993,TRUE,FALSE,[  0   0   0   0   0   0   0   0   0   0 107   0],,8.916666667,30.8882394,141781,cldmail.ru
161,2576527,TRUE,FALSE,[ 0  0  0  0  0  0  0  0  0  3 11  0],,1.166666667,3.214550254,3803448,live.com
162,2579895,TRUE,FALSE,[2 3 1 0 0 1 3 3 4 0 0 0],,1.416666667,1.505042031,763644,cldmail.ru
163,2583389,TRUE,FALSE,[ 0  0  0  0  6  9 12 12  8  2  0  0],,4.083333333,4.981024599,41497,cldmail.ru
164,2600106,TRUE,FALSE,[6 2 1 0 0 1 3 7 4 1 1 0],,2.166666667,2.367712104,1134,cldmail.ru
165,2610207,TRUE,FALSE,[4 4 4 0 0 0 0 0 0 0 0 0],,1,1.809068067,6884655,cldmail.ru
166,2612718,TRUE,FALSE,[ 3  2  0  0  1  2 10  6  4  3  0  0],,2.583333333,2.998737108,594738,cldmail.ru
167,2621445,TRUE,FALSE,[ 0  0  0  0  0  0  0  0  0 12  1  0],,1.083333333,3.449857265,3811128,live.com
168,2652293,TRUE,FALSE,[ 1 16 11  9  5  9  2  0 12  8  7  0],,6.666666667,5.1581063,49664,mailplug.com
169,2659002,TRUE,FALSE,[4 1 1 0 0 3 0 1 0 1 0 0],,0.916666667,1.311372171,30720,yandex.ru
170,2707899,TRUE,FALSE,[  0   0   0   0   0   0 229 152 106  72  87   0],,53.83333333,76.72718297,42845,cldmail.ru
171,2708389,TRUE,FALSE,[ 0  0  0  0  0  0  0  0  0 15  2  0],,1.416666667,4.316107955,3811640,live.com
172,2734452,TRUE,FALSE,[  0   0   0   0   2   0   3   3   4 127  21   0],,13.33333333,36.2750436,3813688,live.com
173,2741445,TRUE,FALSE,[ 0  0  0  0  0  0  0  0  2 13 11  0],,2.166666667,4.648231987,3814200,live.com
174,2751218,TRUE,FALSE,[0 0 0 0 0 0 0 1 0 8 4 0],,1.083333333,2.466441431,3803448,live.com
175,2752073,TRUE,FALSE,[1 1 1 2 1 1 1 0 0 0 0 0],,0.666666667,0.651338947,25,ymail.com
176,2797605,TRUE,FALSE,[3 0 0 0 0 0 1 7 3 0 0 0],,1.166666667,2.167249339,9941435,cldmail.ru
177,2808908,TRUE,FALSE,[1 1 1 0 1 1 3 0 3 1 0 0],,1,1.044465936,102400,centrum.cz
178,2819435,TRUE,FALSE,[ 0  0  0  0  0  0  2  1  1 93 11  0],,9,26.63558795,3814200,live.com
179,2829719,TRUE,FALSE,[0 2 0 0 1 1 4 4 1 1 1 0],,1.25,1.422226168,14566684,cldmail.ru
180,2840299,TRUE,FALSE,[3 2 0 0 1 0 3 2 0 0 0 0],,0.916666667,1.240112409,3055,free.fr
181,2847932,TRUE,FALSE,[ 0  0  0  0  0  0  0  1  4 14 36  0],,4.583333333,10.6894879,3812648,live.com
182,2872834,TRUE,FALSE,[1 1 2 0 1 3 1 1 2 1 0 0],,1.083333333,0.900336637,287,walla.co.il
183,2891336,TRUE,FALSE,[ 0  0  0  0  0  0  0  0  0  6 50  0],,4.666666667,14.38012096,3805488,live.com
184,2915895,TRUE,FALSE,[ 0  0  0  0  1  0  0  1  0 81 46  0],,10.75,25.74746236,3812664,live.com
185,2919534,TRUE,FALSE,[6 1 2 0 6 4 9 8 5 0 2 0],,3.583333333,3.203927514,142177,cldmail.ru
186,2935547,TRUE,FALSE,[6 0 0 0 0 0 1 3 0 0 1 0],,0.916666667,1.831955405,300544,free.fr
187,2945114,TRUE,FALSE,[4 1 0 0 1 1 3 2 1 2 0 0],,1.25,1.288057029,2685854,cldmail.ru
188,2954220,TRUE,FALSE,[7 1 1 0 0 0 1 0 0 2 0 0],,1,2,530666,yandex.ru
189,2976753,TRUE,FALSE,[2 4 0 0 0 0 2 6 0 0 1 0],,1.25,1.95982374,1334581,cldmail.ru
190,2996938,TRUE,FALSE,[ 8 12  6  0  0  0  5 17 20  5  5  0],,6.5,6.748737256,236032,free.fr
191,3021653,TRUE,FALSE,[1 1 0 0 0 1 3 1 3 1 0 0],,0.916666667,1.083624669,1323430,cldmail.ru
192,3049443,TRUE,FALSE,[ 0 11  0  0  0  0  0  0  0  0  0  0],,0.916666667,3.175426481,329265,yandex.ru
193,3160190,TRUE,FALSE,[ 0  0  0  0  1  0  0  2  2 38 11  0],,4.5,11,3812664,live.com
194,3164804,TRUE,FALSE,[1 3 1 0 0 2 2 1 3 1 0 0],,1.166666667,1.114640858,1041024,free.fr
195,3173774,TRUE,FALSE,[2 2 1 0 0 3 1 6 1 3 1 0],,1.666666667,1.723280874,32626,yandex.ru
196,3177798,TRUE,FALSE,[0 2 0 0 3 1 1 0 3 1 0 0],,0.916666667,1.164500153,417,live.com
197,3178272,TRUE,FALSE,[0 1 0 0 1 0 3 4 2 0 0 0],,0.916666667,1.378954369,291940,centrum.cz
198,3243307,TRUE,FALSE,[ 0  0  0  0  0  0  0  0  0  0 25  0],,2.083333333,7.216878365,94401,cldmail.ru
199,3254864,TRUE,FALSE,[3 1 0 0 5 1 1 1 0 0 0 0],,1,1.53741223,828,ymail.com
200,3283557,TRUE,FALSE,[2 3 1 0 0 0 2 2 2 0 0 0],,1,1.12815215,2960071,cldmail.ru
201,3304239,TRUE,FALSE,[5 2 0 0 0 0 3 2 1 1 2 0],,1.333333333,1.556997888,13860424,cldmail.ru
202,3328205,TRUE,FALSE,[1 1 1 0 1 1 1 1 1 2 1 0],,0.916666667,0.514928651,1694501,cldmail.ru
203,3345280,TRUE,FALSE,[1 1 0 0 0 0 5 4 2 0 1 0],,1.166666667,1.696699113,447544,cldmail.ru
204,3372932,TRUE,FALSE,[ 78  20   8   0   0   2  30 123  44  10  13   0],,27.33333333,37.92416676,447544,cldmail.ru
205,3382393,TRUE,FALSE,[0 0 0 0 0 0 1 0 0 7 6 0],,1.166666667,2.516611478,1125568,live.com
206,3395464,TRUE,FALSE,[6 3 1 2 1 0 0 0 0 1 0 0],,1.166666667,1.800673275,5743408,live.com
207,3398641,TRUE,FALSE,[0 0 0 0 0 0 0 0 1 4 9 0],,1.166666667,2.724746305,3813672,live.com
208,3423586,TRUE,FALSE,[ 0  0  0  0  0  0  0  0 22 77 19  0],,9.833333333,22.5905585,1537108,cldmail.ru
209,3463255,TRUE,FALSE,[ 0  0  0  0  0  0  0  0  0  0 11  0],,0.916666667,3.175426481,116123,cldmail.ru
210,3470964,TRUE,FALSE,[4 4 1 0 1 0 3 2 1 0 0 0],,1.333333333,1.556997888,585564,cldmail.ru
