,K best distances,K is malicius,K's mean,K's median,K's std,K's malicios percentage,K's clean percentage,All's mean,All's median,All's std_i,Max dist,Min dist
4561,"[4.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 7.0, 8.0, 8.0, 8.0, 8.0]","[False, False, False, False, False, False, False, False, True, True, False, True, True, True, True]",6.4,6.0,1.2543258481484518,40.0,60.0,4214.213750985027,40.0,150714.6527183682,6713544.0,4.0
4562,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[False, False, False, False, True, False, False, False, False, True, False, False, False, False, False]",3.1333333333333333,3.0,0.8055363982396381,13.333333333333334,86.66666666666667,4217.843577620173,32.0,150867.63848080143,6720431.0,2.0
4563,"[0.0, 0.0, 2.0, 4.0, 5.0, 5.0, 5.0, 6.0, 6.0, 8.0, 8.0, 11.0, 12.0, 13.0, 14.0]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",6.6,6.0,4.255192905928786,0.0,100.0,4242.925334909378,205.0,149186.1106494758,6644563.0,0.0
4564,"[1.0, 4.0, 5.0, 8.0, 8.0, 14.0, 14.0, 16.0, 17.0, 17.0, 18.0, 19.0, 20.0, 20.0, 21.0]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",13.466666666666667,16.0,6.333684200807264,0.0,100.0,4271.37549251379,250.0,149034.91896686977,6637772.0,1.0
4565,"[35.0, 42.0, 48.0, 48.0, 52.0, 54.0, 55.0, 59.0, 59.0, 61.0, 63.0, 63.0, 63.0, 63.0, 63.0]","[True, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",55.2,59.0,8.423775875461075,6.666666666666667,93.33333333333333,4602.061662726556,595.0,149339.21252236923,6651958.0,35.0
4566,"[21.0, 46.0, 65.0, 77.0, 78.0, 88.0, 98.0, 111.0, 135.0, 160.0, 186.0, 187.0, 194.0, 206.0, 222.0]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",124.93333333333334,111.0,61.69004962084422,0.0,100.0,5486.407998423956,1806.0,145602.14320886144,6484763.0,21.0
4567,"[4.0, 5.0, 5.0, 5.0, 6.0, 7.0, 7.0, 8.0, 8.0, 8.0, 8.0, 9.0, 9.0, 9.0, 9.0]","[False, False, False, False, True, True, False, False, False, False, False, False, False, False, False]",7.133333333333334,8.0,1.6679994670929073,13.333333333333334,86.66666666666667,4210.522852639874,56.0,150559.33957152712,6706540.0,4.0
4568,"[3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[True, True, False, False, False, True, True, True, True, True, True, True, False, False, False]",3.6666666666666665,4.0,0.4714045207910317,60.0,40.0,4226.7943262411345,22.0,151021.68560383888,6727403.0,3.0
4569,"[27.0, 32.0, 33.0, 35.0, 37.0, 42.0, 47.0, 48.0, 50.0, 55.0, 56.0, 58.0, 64.0, 64.0, 64.0]","[False, False, False, True, False, False, False, True, True, False, True, False, True, False, False]",47.46666666666667,48.0,12.19216506158315,33.333333333333336,66.66666666666667,4451.877265563436,504.0,148732.37565853386,6624418.0,27.0
4570,"[35.0, 41.0, 48.0, 48.0, 56.0, 56.0, 65.0, 72.0, 75.0, 76.0, 82.0, 86.0, 86.0, 91.0, 92.0]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",67.26666666666667,72.0,18.22988998564964,0.0,100.0,4401.475374310481,456.0,148578.65136817246,6617462.0,35.0
